ind,activity_label,ctx_a,ctx_b,ctx,endings,source_id,split,split_type,label,target_wrong_label,modified_ctx,strategy_type,strategy_risk
"10,220",Preparing salad,She grabs a bottle of vinegar and pours it on top of the salad. She opens a bottle with her teeth and pours that onto the salad too.,she,She grabs a bottle of vinegar and pours it on top of the salad. She opens a bottle with her teeth and pours that onto the salad too. she,"[ ""drops, paste, mayonnaise, lettuce and bread onto the lettuce and red tomato."", ""puts more dressing on the salad."", ""then pours the salad in another bottle and puts it on a plate next to her."", ""puts the lettuce on top of the salad."" ]",activitynet~v_0vJfctL116Y,val,indomain,1,2,She grabs a bottle of vinegar and pours it on top of the salad. She opens a bottle with her teeth and pours that onto the salad too. An open empty small bottle rests on the counter beside her. she,local_detail,low
"10,242",Mixing drinks,Maria is demonstrating how to make a nyquil cocktail drink.,she,Maria is demonstrating how to make a nyquil cocktail drink. she,"[ ""shows the ingredients required for the drink."", ""pours it through a straw into a glass and washes it down with a cup of soda water."", ""shows each scale of the cocktail by adding different colored liquids."", ""pours the ice in a small glass and squirts lemon juice into the glass."" ]",activitynet~v_1BfYAuxv6Wk,val,indomain,0,1,Maria is demonstrating how to make a nyquil cocktail drink. A half-opened can of soda water sits beside the cocktail ingredients on the counter. she,local_detail,low
"10,246",Mixing drinks,She then takes a shaker and pours and vodka and the jagermeister. Then adds some ice in it and shakes it.,she,She then takes a shaker and pours and vodka and the jagermeister. Then adds some ice in it and shakes it. she,"[ ""then adds a few drops of sugar."", ""pours it into glass and adds down a third."", ""pours the drink into the shaker and mixes it from the shaker."", ""uses a strainer to strain the drink into a cocktail glass and places the glass on the table."" ]",activitynet~v_1BfYAuxv6Wk,val,indomain,3,0,She then takes a shaker and pours and vodka and the jagermeister. Then adds some ice in it and shakes it. A small sugar dispenser with its cap off sits beside the shaker. she,local_detail,low
"10,320",Roof shingle removal,A man talks in front of a house. A man climbs a ladder and looks at a roof.,a man,A man talks in front of a house. A man climbs a ladder and looks at a roof. a man,"[ ""goes through a stack of papers."", ""cuts tiles for a house to look clean."", ""takes a key from a chimney."", ""helps wet a roof using a piece of construction paper."" ]",activitynet~v_2I9xymLVssI,val,indomain,0,2,"A man talks in front of a house. A man climbs a ladder, a small metal loop glinting from a crevice in the house¡¯s chimney just visible beside the roofline, and looks at a roof. a man",local_detail,low
"10,637",Mooping floor,The man puts the mop into the blue mop bucket first and then he starts mopping.,first he,The man puts the mop into the blue mop bucket first and then he starts mopping. first he,"[ ""sits down and scrubs his right leg with the mop again."", ""continues mopping mopping tapping the wooden floor."", ""mops near the stove and the counter."", ""uses the mop to push all the hair away from his face."" ]",activitynet~v_6QImnhUemH0,val,indomain,2,0,"The man puts the mop into the blue mop bucket first and then he starts mopping. A small scrape is visible on his right leg, which he glances at briefly. first he",local_detail,low
"10,824",Ice fishing,We see a man walking on the ice. He moves a stick and pulls a fishing line out of a hole.,the man,We see a man walking on the ice. He moves a stick and pulls a fishing line out of a hole. the man,"[ ""pulls a fish out of the hole."", ""puts on his mouth piece and hooks a fish."", ""line lines a fish up before going while the fish is reeling."", ""stands in the water, reels in the line, and lines up."" ]",activitynet~v_8eMjzrhxv2U,val,zeroshot,0,3,"We see a man walking on the ice. He moves a stick and pulls a fishing line out of a hole. The cuff of his waterproof boot is slightly loose, letting in a small draft. the man",local_detail,low
"10,996",Washing face,"A toddler wash his hands in the sink. Then, the toddler splash water on his face and smile.",the toddled,"A toddler wash his hands in the sink. Then, the toddler splash water on his face and smile. the toddled","[ ""puts water on his face, and then moves his head."", ""then grab the ladder of the sink."", ""while washing his hands."", ""to the mirror and record the germs on his face."" ]",activitynet~v_An_CpsJkJMM,val,zeroshot,0,1,"A toddler washes his hands in the sink. A small step ladder leans against the edge of the sink. Then, the toddler splashes water on his face and smiles. the toddler",local_detail,low
"11,342",Disc dog,A man is outside with two dogs on leashes.,he,A man is outside with two dogs on leashes. he,"[ ""seems to be talking to the camera when suddenly the dogs start fighting and punching each other."", ""puts on a show with the trained dogs."", ""is brushing the dogs legs with the leashes."", ""is using frisbees from an assortment for the dogs."" ]",activitynet~v_FNX7CeuIvIQ,val,indomain,1,2,"A man is outside with two dogs on leashes, with small grass clippings stuck to the fur on the dogs¡¯ legs. he",local_detail,low
"11,422",Having an ice cream,A girl sits in the drivers seat of a car and enjoys a ice cream cone. The girl laughs while trying to eat the ice cream.,the girl,A girl sits in the drivers seat of a car and enjoys a ice cream cone. The girl laughs while trying to eat the ice cream. the girl,"[ ""licks the ice cream cone with the tip of her tongue."", ""makes gabe do slow roll until the cone falls out of her mouth."", ""seals her lips in a sticky paper towel."", ""wraps an arm around a boy who looks like he is in pain."" ]",activitynet~v_GBdj6erXjDM,val,zeroshot,0,3,A girl sits in the drivers seat of a car and enjoys a ice cream cone. A boy holding his sore knee stands near the car¡¯s open passenger door. The girl laughs while trying to eat the ice cream. the girl,local_detail,low
"11,504",Shaving legs,A woman is spreading shaving cream on another woman's legs. She puts her hands under water and begins to shave the woman's legs for her.,she,A woman is spreading shaving cream on another woman's legs. She puts her hands under water and begins to shave the woman's legs for her. she,"[ ""is then shown shaving her tattoo and applying the cream or just relaxing."", ""then uses an one inch razor to shave her legs."", ""starts from bottom to top of the leg and continues that motion."", ""rubs soap onto the women's legs and rubs them with her hands."" ]",activitynet~v_HeHQxObROwQ,val,indomain,2,0,A woman is spreading shaving cream on another woman's legs. A small tattoo is exposed on the woman's leg beside the cream. She puts her hands under water and begins to shave the woman's legs for her. she,local_detail,low
